window,electrode,term,beta,se,t,p,n_subjects,n_obs,random_effects,converged,llf,aic,bic
pre_cue,FC1,group[T.experimental]:f,-0.006606697969963959,0.015894314088425645,-0.4156642389982091,0.6776557127467812,70,5384,1 + f + f2,True,2366.716408090011,-4703.432816180022,-4604.565013110154
pre_cue,FC1,f2,-0.015517859368155133,0.02322076995798219,-0.6682749709090002,0.5039580870398683,70,5384,1 + f + f2,True,2366.716408090011,-4703.432816180022,-4604.565013110154
pre_cue,FC1,group[T.experimental]:f2,0.015442268567771726,0.03307481935371828,0.46688897685651914,0.6405793122511807,70,5384,1 + f + f2,True,2366.716408090011,-4703.432816180022,-4604.565013110154
pre_cue,FC1,mean_trial_difficulty,0.04173793827920628,0.02609978630389635,1.5991678166719459,0.10978331927650976,70,5384,1 + f + f2,True,2366.716408090011,-4703.432816180022,-4604.565013110154
pre_cue,FC2,Intercept,1.4636396385004666,0.03553893335030151,41.18411838851796,0.0,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC2,group[T.experimental],-0.04640899005602035,0.04766836367963292,-0.9735805149076125,0.33026486496199026,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC2,half[T.second],0.013285080679518555,0.004172699884832954,3.1838092952257453,0.0014535073752526364,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC2,f,-0.010877734358873563,0.009868187338482859,-1.1023031875827676,0.2703298840454321,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC2,group[T.experimental]:f,-0.012458259514926436,0.013826091514897472,-0.9010687873360876,0.36755174717900163,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC2,f2,-0.03241354911958068,0.027233029011195665,-1.1902293023025559,0.23395627913633255,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC2,group[T.experimental]:f2,0.022360131152021276,0.03853226630035769,0.5802962892897299,0.5617148293550118,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC2,mean_trial_difficulty,0.0666147463465336,0.026381420590067598,2.5250628986830805,0.01156775832230946,70,5385,1 + f + f2,True,2310.058155936891,-4590.116311873782,-4491.245723029925
pre_cue,FC3,Intercept,1.31776466064784,0.03693235113806783,35.68049745117799,7.933642106820764e-279,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC3,group[T.experimental],-0.06940674111501259,0.049168915374598006,-1.4115979696975376,0.1580683705612146,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC3,half[T.second],0.011089973964854253,0.004715579691665561,2.3517732049900384,0.01868416304851943,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC3,f,-0.009786407094343858,0.012598440761819664,-0.7767951034069356,0.43727966614916547,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC3,group[T.experimental]:f,0.010685928171835701,0.017661646354930123,0.6050357909500775,0.5451552158545621,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC3,f2,-0.048952124263591586,0.03310154157673611,-1.4788472660740166,0.1391811399675013,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC3,group[T.experimental]:f2,0.003773302124531918,0.0467937539084621,0.0806368758512781,0.935730738992967,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC3,mean_trial_difficulty,0.045915124882781384,0.0298062798480067,1.5404513785993983,0.12345036583531406,70,5386,1 + f + f2,True,1653.2513974553149,-3276.5027949106297,-3177.6294208100567
pre_cue,FC4,Intercept,1.3101777458497406,0.036213994234119334,36.178769383448596,1.3134183722964722e-286,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC4,group[T.experimental],-0.09410735214316508,0.04789806619792872,-1.9647422038770037,0.04944408257967658,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC4,half[T.second],0.018893839409071307,0.0049337208022178685,3.829531537450986,0.00012838742960918906,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC4,f,-0.003267926857881048,0.01243827662932644,-0.262731482444768,0.7927575495050219,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC4,group[T.experimental]:f,-0.023953476242373428,0.017463811994578835,-1.371606396691005,0.17018600143013507,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC4,f2,-0.04762935817614989,0.03454946122546281,-1.3785846866129203,0.16802284066227968,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC4,group[T.experimental]:f2,0.02345502203482432,0.048799453815084416,0.48064107692070374,0.6307716157952781,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC4,mean_trial_difficulty,0.05565657379838763,0.03115573981644378,1.7863987222352038,0.07403472236887142,70,5373,1 + f + f2,True,1420.6564087981642,-2811.3128175963284,-2712.475692235396
pre_cue,FC5,Intercept,1.285965831616538,0.04017102320397941,32.01227474557203,7.358782651014154e-225,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC5,group[T.experimental],-0.07528880726280143,0.05358271168719384,-1.4050951303533095,0.1599929919771531,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC5,half[T.second],0.01275161510805968,0.005035136663120503,2.5325261182001215,0.011324393290323299,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC5,f,-0.007001189508448591,0.013271687523145332,-0.5275282059074082,0.5978268345557479,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC5,group[T.experimental]:f,0.017702462875878303,0.01863802746921364,0.9498034545296863,0.342212130253999,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC5,f2,-0.07382076837673829,0.03649145723671734,-2.0229602752739777,0.04307724330190994,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC5,group[T.experimental]:f2,-0.014716250363576473,0.051571665426438054,-0.285355344681815,0.77537191561478,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC5,mean_trial_difficulty,0.11031259405490923,0.031786048030030205,3.470472137671542,0.0005195442415564486,70,5380,1 + f + f2,True,1303.6292776919,-2577.2585553838,-2478.4019005864625
pre_cue,FC6,Intercept,1.2637651518985817,0.03690770166424546,34.24123136670039,5.890454646761179e-257,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FC6,group[T.experimental],-0.10252615530728594,0.04897841808240473,-2.0932925015011454,0.03632305161836421,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FC6,half[T.second],0.015712351713613747,0.004868544710173836,3.227319999912812,0.001249556313715951,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FC6,f,0.0007145593490431472,0.013884108552277208,0.05146598691249417,0.958954204428919,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FC6,group[T.experimental]:f,-0.024623895794285467,0.01944184037863899,-1.26654140321716,0.20531931606363252,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FC6,f2,-0.06987717180975511,0.028840539887217912,-2.422880156994723,0.015398005465089504,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FC6,group[T.experimental]:f2,0.06058779120567866,0.04089426342143476,1.4815718914238107,0.1384542427936196,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FC6,mean_trial_difficulty,0.06226187709945825,0.030778602648841955,2.0228948601018066,0.04308398859470414,70,5379,1 + f + f2,True,1483.8652243200013,-2937.7304486400026,-2838.876582205904
pre_cue,FCz,Intercept,1.5189373102537165,0.05105763554027088,29.749464388253532,1.7620239779810338e-194,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FCz,group[T.experimental],-0.03770211834382456,0.06998925021204688,-0.5386844155295022,0.5901046289325118,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FCz,half[T.second],0.008834352691434283,0.0040212777495337105,2.196901890812858,0.028027453791580576,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FCz,f,-0.007271993982638337,0.011885609892181398,-0.611831790594272,0.5406490540595823,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FCz,group[T.experimental]:f,-0.014279516722426397,0.01663163829369693,-0.8585754734600054,0.39057477445292155,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FCz,f2,-0.002465200500264357,0.023974201844634904,-0.10282721886801979,0.9181001022324837,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FCz,group[T.experimental]:f2,0.010275763735987079,0.03403277842286923,0.30193725614485845,0.7626998940847759,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FCz,mean_trial_difficulty,0.04499442370998807,0.02542981063945056,1.7693574029287473,0.07683424953426468,70,5394,1 + f + f2,True,2470.0690409547424,-4910.138081909485,-4811.242444353989
pre_cue,FT10,Intercept,1.329213515049387,0.04067889906434244,32.67574948247615,3.453025090763574e-234,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT10,group[T.experimental],-0.07417801936496714,0.054307408892816246,-1.3658913374300088,0.17197307208223345,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT10,half[T.second],0.0201669838857781,0.005050174399772472,3.9933242477104733,6.515337570769479e-05,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT10,f,-0.0005640501811825626,0.013182156159437793,-0.04278891665068993,0.965869799130395,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT10,group[T.experimental]:f,0.0002737262740493017,0.018505894980420528,0.01479130160086327,0.9881986791406777,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT10,f2,-0.05122250750615223,0.030759796237122616,-1.6652420943001596,0.09586446594799637,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT10,group[T.experimental]:f2,0.026741114600045704,0.04368587342506384,0.6121226955875296,0.5404565827113434,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT10,mean_trial_difficulty,0.10413301213342345,0.03189108996673961,3.2652697741603562,0.0010935986622693608,70,5382,1 + f + f2,True,1288.753006466286,-2547.506012932572,-2448.643782963269
pre_cue,FT7,Intercept,1.3499565279428163,0.04156544054193467,32.47785925860374,2.1906311840862626e-231,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT7,group[T.experimental],-0.08552507650627501,0.05546826451143288,-1.5418740294037314,0.12310420805028845,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT7,half[T.second],0.015416987010893038,0.005186722118333098,2.972395023130279,0.00295486238088176,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT7,f,0.0018167410722035743,0.014692338106871641,0.12365227773746101,0.9015905984206143,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT7,group[T.experimental]:f,0.012355614655352565,0.020577433894913816,0.6004448717197209,0.5482097906713788,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT7,f2,-0.058784644946810266,0.03686767340132915,-1.5944766654217721,0.11082931309419554,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT7,group[T.experimental]:f2,-0.011755496138915165,0.05204624183028302,-0.22586637815749547,0.821305348445564,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT7,mean_trial_difficulty,0.10557158904330646,0.03273069632453348,3.225461138881261,0.0012576990899247286,70,5382,1 + f + f2,True,1140.6108217295841,-2251.2216434591683,-2152.3594134898653
pre_cue,FT8,Intercept,1.292865039992265,0.038897758655437,33.23752022435752,3.092077817074651e-242,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT8,group[T.experimental],-0.08105462149964023,0.05195542805173607,-1.5600799481226064,0.11874098945988562,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT8,half[T.second],0.01744436610602525,0.004800946419930079,3.6335265133576122,0.0002795737038029367,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT8,f,-0.005261410959802114,0.012302386441980595,-0.42767401142985595,0.668888473442616,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT8,group[T.experimental]:f,-0.001379158502411418,0.01724309889157519,-0.07998321595692183,0.9362506049247868,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT8,f2,-0.03166384177980433,0.029887228994566493,-1.0594438777031094,0.28939767576936726,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT8,group[T.experimental]:f2,0.012732010501677304,0.042370381474120325,0.3004931760988267,0.7638010007546805,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT8,mean_trial_difficulty,0.07721951784862364,0.0303451004396848,2.5447112294819525,0.010936814156945729,70,5376,1 + f + f2,True,1558.8453796333815,-3087.690759266763,-2988.845261033718
pre_cue,FT9,Intercept,1.391708265606594,0.03853531737331213,36.11513698263791,1.3124861984050171e-285,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,FT9,group[T.experimental],-0.07770888638585917,0.051011040868980166,-1.5233738630319533,0.12766519724388264,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,FT9,half[T.second],0.016599377508126217,0.005212925956976048,3.184272641722942,0.0014511825952014908,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,FT9,f,-0.0036712840027689174,0.016479927584266942,-0.2227730664468343,0.8237121311250254,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,FT9,group[T.experimental]:f,0.020532603982144487,0.023067938092971477,0.890092729544845,0.3734160965544523,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,FT9,f2,-0.058563174839019246,0.037026719949214686,-1.5816463062173385,0.11373033663674065,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,FT9,group[T.experimental]:f2,-0.026709464003888662,0.052295098887423466,-0.5107450711850946,0.6095295762340719,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,FT9,mean_trial_difficulty,0.09524985717181832,0.03287425882042053,2.8973993814471,0.003762704141195705,70,5386,1 + f + f2,True,1114.6324747361687,-2199.2649494723373,-2100.3915753717642
pre_cue,Fp1,Intercept,1.394560836167627,0.036337680670378736,38.3778163724254,0.0,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp1,group[T.experimental],-0.07897883171713918,0.048571662330796246,-1.6260269450787082,0.10394392344712812,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp1,half[T.second],0.011238588311164754,0.004438238287930988,2.532218322239734,0.011334339496950922,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp1,f,-0.01739729989571556,0.011854486289829425,-1.4675709659929843,0.1422207994092562,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp1,group[T.experimental]:f,0.019342453906724417,0.016675842848518693,1.1599086224563815,0.24608601178128908,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp1,f2,-0.003936807645155879,0.02440227908536887,-0.16132950661630258,0.871833884723913,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp1,group[T.experimental]:f2,-0.018860621789121124,0.034888525595679676,-0.540596699548022,0.58878559325466,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp1,mean_trial_difficulty,0.053308734613570316,0.028114818503986744,1.8961080828606813,0.0579457540065645,70,5392,1 + f + f2,True,1976.6467009495973,-3923.2934018991946,-3824.4033271103126
pre_cue,Fp2,Intercept,1.3769707764657788,0.035009360915409043,39.33150278843616,0.0,70,5387,1 + f + f2,True,1992.3410853659843,-3954.6821707319687,-3855.8060118917606
